interaction_id	domain	question_type	static_or_dynamic	query_time	query	answer	alt_ans	page_files
f404444b-6d80-444d-b666-ae9d133ced8f	finance	simple	fast-changing	02/28/2024, 07:36:08 PT	how much did funko open at today?	$7.16	[]	"[""f404444b-6d80-444d-b666-ae9d133ced8f__p0.html"", ""f404444b-6d80-444d-b666-ae9d133ced8f__p1.html"", ""f404444b-6d80-444d-b666-ae9d133ced8f__p2.html"", ""f404444b-6d80-444d-b666-ae9d133ced8f__p3.html"", ""f404444b-6d80-444d-b666-ae9d133ced8f__p4.html""]"
673bd952-6963-47e7-b1e7-53e3c6435643	open	simple_w_condition	slow-changing	03/13/2024, 08:18:51 PT	how many academy awards has robert downey jr. been nominated for?	robert downey jr. has been nominated for three academy awards.	[]	"[""673bd952-6963-47e7-b1e7-53e3c6435643__p1.html"", ""673bd952-6963-47e7-b1e7-53e3c6435643__p2.html"", ""673bd952-6963-47e7-b1e7-53e3c6435643__p4.html""]"
b451c008-5cdd-464d-8f3d-56d07cc065e8	music	simple_w_condition	static	03/10/2024, 23:21:46 PT	did eminem co-headline with any other singers by 2010? if yes, who are they?	yes, eminem co-headlined with several artists by 2010, including dr. dre, ice cube, snoop dogg, limp bizkit, papa roach, jay-z and others.	[]	"[""b451c008-5cdd-464d-8f3d-56d07cc065e8__p0.html"", ""b451c008-5cdd-464d-8f3d-56d07cc065e8__p1.html"", ""b451c008-5cdd-464d-8f3d-56d07cc065e8__p2.html"", ""b451c008-5cdd-464d-8f3d-56d07cc065e8__p3.html"", ""b451c008-5cdd-464d-8f3d-56d07cc065e8__p4.html""]"
4e20bfc3-c87a-466b-9f98-d6dd930158ff	finance	simple_w_condition	fast-changing	02/23/2024, 15:00:22 PT	what's the closing stock price of hooker furnishings corporation on the last trading day?	$23.97	[]	"[""4e20bfc3-c87a-466b-9f98-d6dd930158ff__p0.html"", ""4e20bfc3-c87a-466b-9f98-d6dd930158ff__p1.html"", ""4e20bfc3-c87a-466b-9f98-d6dd930158ff__p2.html"", ""4e20bfc3-c87a-466b-9f98-d6dd930158ff__p3.html"", ""4e20bfc3-c87a-466b-9f98-d6dd930158ff__p4.html""]"
2a56eddc-9aa9-4377-86b3-f1e4283fa677	finance	aggregation	slow-changing	02/23/2024, 15:00:32 PT	what is the total number of dividends that tnl has paid out in 2023?	4	[]	"[""2a56eddc-9aa9-4377-86b3-f1e4283fa677__p0.html"", ""2a56eddc-9aa9-4377-86b3-f1e4283fa677__p1.html"", ""2a56eddc-9aa9-4377-86b3-f1e4283fa677__p2.html"", ""2a56eddc-9aa9-4377-86b3-f1e4283fa677__p3.html"", ""2a56eddc-9aa9-4377-86b3-f1e4283fa677__p4.html""]"
4c388032-fc74-44c9-8876-ee54bdd2b5b8	sports	false_premise	static	03/17/2024, 17:00:51 PT	how old was muhammad ali when he first started swimming?	invalid question	[]	"[""4c388032-fc74-44c9-8876-ee54bdd2b5b8__p0.html"", ""4c388032-fc74-44c9-8876-ee54bdd2b5b8__p1.html"", ""4c388032-fc74-44c9-8876-ee54bdd2b5b8__p2.html"", ""4c388032-fc74-44c9-8876-ee54bdd2b5b8__p3.html"", ""4c388032-fc74-44c9-8876-ee54bdd2b5b8__p4.html""]"
7b319b8d-8780-4ae2-9c71-3a98b4df724c	sports	simple_w_condition	static	03/17/2024, 16:54:49 PT	what team did michael jordan play baseball for?	jordan played for the birmingham barons in 1993–94.	[]	"[""7b319b8d-8780-4ae2-9c71-3a98b4df724c__p0.html"", ""7b319b8d-8780-4ae2-9c71-3a98b4df724c__p1.html"", ""7b319b8d-8780-4ae2-9c71-3a98b4df724c__p2.html"", ""7b319b8d-8780-4ae2-9c71-3a98b4df724c__p3.html"", ""7b319b8d-8780-4ae2-9c71-3a98b4df724c__p4.html""]"
d44f3217-ddf8-470c-b85d-68a3ef7fff43	finance	simple	real-time	02/28/2024, 08:30:22 PT	what is the price-to-earnings ratio of pmtu	i don't know	[]	"[""d44f3217-ddf8-470c-b85d-68a3ef7fff43__p0.html"", ""d44f3217-ddf8-470c-b85d-68a3ef7fff43__p1.html"", ""d44f3217-ddf8-470c-b85d-68a3ef7fff43__p2.html"", ""d44f3217-ddf8-470c-b85d-68a3ef7fff43__p3.html"", ""d44f3217-ddf8-470c-b85d-68a3ef7fff43__p4.html""]"
c4dd5fa1-17a0-463e-84a6-510924cedb4d	sports	simple_w_condition	static	03/15/2024, 16:00:46 PT	what was the final score of los angeles lakers's game on 2023-05-22?	111	[]	"[""c4dd5fa1-17a0-463e-84a6-510924cedb4d__p0.html"", ""c4dd5fa1-17a0-463e-84a6-510924cedb4d__p1.html"", ""c4dd5fa1-17a0-463e-84a6-510924cedb4d__p2.html"", ""c4dd5fa1-17a0-463e-84a6-510924cedb4d__p3.html"", ""c4dd5fa1-17a0-463e-84a6-510924cedb4d__p4.html""]"
871b2dec-9f97-4849-aa77-072900de20c3	movie	set	static	03/17/2024, 17:18:07 PT	list 5 movies that stan lee makes a cameo in.	there are many movies stan lee appeared in including: iron man (2008), the incredible hulk (2008), iron man 2 (2010), thor (2011), captain america: the first avenger (2011), the avengers (2012), iron man 3 (2013), thor: the dark world (2013), captain america: the winter soldier (2014), guardians of the galaxy (2014), avengers: age of ultron (2015), ant-man (2015), captain america: civil war (2016), doctor strange (2016), guardians of the galxy vol 2. (2017), spider-man: homecomin (2017), thor: ragnarok (2017), black panther (2018), avengers: infinity war (2018), ant-man and the wasp (2018), captain marvel (2019), avengers: endgame (2019), spider-man: no way home (2021), guardians of the galaxy vol. 3 (2023)	[]	"[""871b2dec-9f97-4849-aa77-072900de20c3__p0.html"", ""871b2dec-9f97-4849-aa77-072900de20c3__p1.html"", ""871b2dec-9f97-4849-aa77-072900de20c3__p2.html"", ""871b2dec-9f97-4849-aa77-072900de20c3__p3.html"", ""871b2dec-9f97-4849-aa77-072900de20c3__p4.html""]"
b2b8ccc4-370c-4e5b-892a-3926d6fc8783	open	false_premise	static	03/10/2024, 22:57:34 PT	what was the first policy donald trump passed in his second term?	invalid question	[]	"[""b2b8ccc4-370c-4e5b-892a-3926d6fc8783__p0.html"", ""b2b8ccc4-370c-4e5b-892a-3926d6fc8783__p1.html"", ""b2b8ccc4-370c-4e5b-892a-3926d6fc8783__p2.html"", ""b2b8ccc4-370c-4e5b-892a-3926d6fc8783__p3.html"", ""b2b8ccc4-370c-4e5b-892a-3926d6fc8783__p4.html""]"
cb7b187b-93c0-40ea-b8f7-c7ae7f0ed29e	movie	comparison	static	03/10/2024, 23:34:24 PT	which movie was nominated for more teen choice awards, inside out or finding dory?	inside out	[]	"[""cb7b187b-93c0-40ea-b8f7-c7ae7f0ed29e__p1.html"", ""cb7b187b-93c0-40ea-b8f7-c7ae7f0ed29e__p2.html"", ""cb7b187b-93c0-40ea-b8f7-c7ae7f0ed29e__p3.html"", ""cb7b187b-93c0-40ea-b8f7-c7ae7f0ed29e__p4.html""]"
81cbc655-6af8-4947-ab5d-6d95a03c1aac	finance	simple	static	03/12/2024, 12:24:14 PT	what is treasury yield?	treasury yield is the effective annual interest rate that the u.s. government pays on one of its debt obligations, expressed as a percentage.	[]	"[""81cbc655-6af8-4947-ab5d-6d95a03c1aac__p0.html"", ""81cbc655-6af8-4947-ab5d-6d95a03c1aac__p1.html"", ""81cbc655-6af8-4947-ab5d-6d95a03c1aac__p2.html"", ""81cbc655-6af8-4947-ab5d-6d95a03c1aac__p3.html"", ""81cbc655-6af8-4947-ab5d-6d95a03c1aac__p4.html""]"
2d866dcc-5a48-429d-8fc5-9117dfd4395f	sports	post-processing	static	03/10/2024, 23:20:19 PT	what was cj stroud's touchdown to interception ratio in his rookie season?	4.6	[]	"[""2d866dcc-5a48-429d-8fc5-9117dfd4395f__p0.html"", ""2d866dcc-5a48-429d-8fc5-9117dfd4395f__p1.html"", ""2d866dcc-5a48-429d-8fc5-9117dfd4395f__p2.html"", ""2d866dcc-5a48-429d-8fc5-9117dfd4395f__p3.html"", ""2d866dcc-5a48-429d-8fc5-9117dfd4395f__p4.html""]"
8acceb85-a002-4b9d-a6c5-3615666707d6	music	simple_w_condition	static	03/05/2024, 23:19:58 PT	what is the release date of ariana grande's upcoming album?	march 8th, 2024	[]	"[""8acceb85-a002-4b9d-a6c5-3615666707d6__p0.html"", ""8acceb85-a002-4b9d-a6c5-3615666707d6__p1.html"", ""8acceb85-a002-4b9d-a6c5-3615666707d6__p2.html"", ""8acceb85-a002-4b9d-a6c5-3615666707d6__p3.html"", ""8acceb85-a002-4b9d-a6c5-3615666707d6__p4.html""]"
d2fa7ec0-3a12-4c3f-92d4-98b72805cbdb	movie	aggregation	slow-changing	03/10/2024, 23:36:20 PT	how many movies has andrew garfield been casted as spiderman	3 movies	[]	"[""d2fa7ec0-3a12-4c3f-92d4-98b72805cbdb__p0.html"", ""d2fa7ec0-3a12-4c3f-92d4-98b72805cbdb__p1.html"", ""d2fa7ec0-3a12-4c3f-92d4-98b72805cbdb__p2.html"", ""d2fa7ec0-3a12-4c3f-92d4-98b72805cbdb__p3.html"", ""d2fa7ec0-3a12-4c3f-92d4-98b72805cbdb__p4.html""]"
99a45a86-ef00-40e7-a251-2b3afca06b5d	open	comparison	slow-changing	03/10/2024, 21:32:19 PT	who has been in more movies, will farrell or steve carell?	will farrell has acted in 142 films, while steve carell has only been 85 films.	[]	"[""99a45a86-ef00-40e7-a251-2b3afca06b5d__p0.html"", ""99a45a86-ef00-40e7-a251-2b3afca06b5d__p1.html"", ""99a45a86-ef00-40e7-a251-2b3afca06b5d__p3.html"", ""99a45a86-ef00-40e7-a251-2b3afca06b5d__p4.html""]"
ce1ddb48-52c9-4f2d-8968-a4d33bf20525	music	simple	static	03/21/2024, 23:46:22 PT	when did air supply start performing as a band?	1975	[]	"[""ce1ddb48-52c9-4f2d-8968-a4d33bf20525__p2.html"", ""ce1ddb48-52c9-4f2d-8968-a4d33bf20525__p3.html"", ""ce1ddb48-52c9-4f2d-8968-a4d33bf20525__p4.html""]"
848384b9-df3a-4d05-9cca-1cb400670f62	open	aggregation	static	02/28/2024, 10:36:45 PT	how many zip codes are there in raleigh, north carolina?	43	[]	"[""848384b9-df3a-4d05-9cca-1cb400670f62__p0.html"", ""848384b9-df3a-4d05-9cca-1cb400670f62__p1.html"", ""848384b9-df3a-4d05-9cca-1cb400670f62__p2.html"", ""848384b9-df3a-4d05-9cca-1cb400670f62__p3.html"", ""848384b9-df3a-4d05-9cca-1cb400670f62__p4.html""]"
630a8081-815d-4de7-90de-60e0444354be	music	simple	static	03/21/2024, 23:48:58 PT	what were all the songs that ariana grande released in 2020?	boyfriend, break free, sweetener, dangerous woman tour: studio experience, don’t call me angel (charlie’s angels), positions, excuse me, i love you	[]	"[""630a8081-815d-4de7-90de-60e0444354be__p0.html"", ""630a8081-815d-4de7-90de-60e0444354be__p1.html"", ""630a8081-815d-4de7-90de-60e0444354be__p2.html"", ""630a8081-815d-4de7-90de-60e0444354be__p3.html"", ""630a8081-815d-4de7-90de-60e0444354be__p4.html""]"
03e3957a-3d2b-4386-a89f-1ad106512f3f	open	multi-hop	static	03/10/2024, 22:59:43 PT	what was the profession of kim kardashian's second spouse?	kris humphries, kim kardashian's second spouse, was an nba player.	[]	"[""03e3957a-3d2b-4386-a89f-1ad106512f3f__p0.html"", ""03e3957a-3d2b-4386-a89f-1ad106512f3f__p1.html"", ""03e3957a-3d2b-4386-a89f-1ad106512f3f__p3.html"", ""03e3957a-3d2b-4386-a89f-1ad106512f3f__p4.html""]"
8aa79783-c530-47f8-982c-08ab9b170806	open	aggregation	static	03/11/2024, 05:21:43 PT	how many lakes are in texas?	223	[]	"[""8aa79783-c530-47f8-982c-08ab9b170806__p0.html"", ""8aa79783-c530-47f8-982c-08ab9b170806__p1.html"", ""8aa79783-c530-47f8-982c-08ab9b170806__p2.html"", ""8aa79783-c530-47f8-982c-08ab9b170806__p3.html"", ""8aa79783-c530-47f8-982c-08ab9b170806__p4.html""]"
7e250528-339f-4acd-b264-2317213def00	movie	set	static	03/17/2024, 17:18:16 PT	list 3 disney christmas movies that released in 2023.	3 disney christmas movies that released in 2023 are: dashing through the snow, diary of a wimpy kid christmas: cabin fever, he naughty nine.	[]	"[""7e250528-339f-4acd-b264-2317213def00__p0.html"", ""7e250528-339f-4acd-b264-2317213def00__p1.html"", ""7e250528-339f-4acd-b264-2317213def00__p2.html"", ""7e250528-339f-4acd-b264-2317213def00__p3.html"", ""7e250528-339f-4acd-b264-2317213def00__p4.html""]"
499e8543-764c-4fc7-a398-ab016601cb97	finance	simple	real-time	02/28/2024, 08:07:49 PT	nep's current market cap.	$2,543,205,863.73	[]	"[""499e8543-764c-4fc7-a398-ab016601cb97__p0.html"", ""499e8543-764c-4fc7-a398-ab016601cb97__p1.html"", ""499e8543-764c-4fc7-a398-ab016601cb97__p2.html"", ""499e8543-764c-4fc7-a398-ab016601cb97__p3.html"", ""499e8543-764c-4fc7-a398-ab016601cb97__p4.html""]"
1443794f-87da-4e41-a425-ff08ab1b4640	open	simple_w_condition	static	03/10/2024, 21:31:27 PT	who founded rare beauty in 2019?	selena gomez	[]	"[""1443794f-87da-4e41-a425-ff08ab1b4640__p0.html"", ""1443794f-87da-4e41-a425-ff08ab1b4640__p1.html"", ""1443794f-87da-4e41-a425-ff08ab1b4640__p2.html"", ""1443794f-87da-4e41-a425-ff08ab1b4640__p3.html"", ""1443794f-87da-4e41-a425-ff08ab1b4640__p4.html""]"
2addb35a-a5a0-4a83-a7bc-f063f55766b6	finance	false_premise	static	03/13/2024, 09:02:23 PT	which five states have successfully implemented universal healthcare program for all their residents?	invalid question	[]	"[""2addb35a-a5a0-4a83-a7bc-f063f55766b6__p0.html"", ""2addb35a-a5a0-4a83-a7bc-f063f55766b6__p1.html"", ""2addb35a-a5a0-4a83-a7bc-f063f55766b6__p2.html"", ""2addb35a-a5a0-4a83-a7bc-f063f55766b6__p3.html"", ""2addb35a-a5a0-4a83-a7bc-f063f55766b6__p4.html""]"
24228b70-8cee-4744-b922-5e29b4c8ce0e	movie	simple	static	03/19/2024, 23:34:30 PT	what movie was recognized with the best animated feature film award at the oscars in 2020?	toy story 4	[]	"[""24228b70-8cee-4744-b922-5e29b4c8ce0e__p0.html"", ""24228b70-8cee-4744-b922-5e29b4c8ce0e__p1.html"", ""24228b70-8cee-4744-b922-5e29b4c8ce0e__p2.html"", ""24228b70-8cee-4744-b922-5e29b4c8ce0e__p3.html"", ""24228b70-8cee-4744-b922-5e29b4c8ce0e__p4.html""]"
0b18bc03-a372-4860-a9e8-93e2e5b2b1a9	finance	false_premise	fast-changing	02/23/2024, 15:00:13 PT	on the day that cgi last paid dividends, what was the closing stock price?	invalid question	[]	"[""0b18bc03-a372-4860-a9e8-93e2e5b2b1a9__p0.html"", ""0b18bc03-a372-4860-a9e8-93e2e5b2b1a9__p1.html"", ""0b18bc03-a372-4860-a9e8-93e2e5b2b1a9__p2.html"", ""0b18bc03-a372-4860-a9e8-93e2e5b2b1a9__p3.html"", ""0b18bc03-a372-4860-a9e8-93e2e5b2b1a9__p4.html""]"
66a6adf4-6c4e-49ea-992d-e11da4659e08	sports	simple_w_condition	fast-changing	03/15/2024, 15:38:25 PT	what was the outcome of sheffield utd's most recent match in eng-premier league?	d	[]	"[""66a6adf4-6c4e-49ea-992d-e11da4659e08__p0.html"", ""66a6adf4-6c4e-49ea-992d-e11da4659e08__p1.html"", ""66a6adf4-6c4e-49ea-992d-e11da4659e08__p2.html"", ""66a6adf4-6c4e-49ea-992d-e11da4659e08__p3.html"", ""66a6adf4-6c4e-49ea-992d-e11da4659e08__p4.html""]"
129da772-7047-418c-9871-98801c6dbee8	movie	simple	static	03/19/2024, 23:50:24 PT	in 2016, which movie was distinguished for its visual effects at the oscars?	ex machina	[]	"[""129da772-7047-418c-9871-98801c6dbee8__p0.html"", ""129da772-7047-418c-9871-98801c6dbee8__p1.html"", ""129da772-7047-418c-9871-98801c6dbee8__p2.html"", ""129da772-7047-418c-9871-98801c6dbee8__p3.html"", ""129da772-7047-418c-9871-98801c6dbee8__p4.html""]"
e37dd7a5-2059-4f29-a18a-5d378a63937d	finance	simple	real-time	02/28/2024, 08:02:51 PT	what was rmco's open price this past friday?	$1.24	[]	"[""e37dd7a5-2059-4f29-a18a-5d378a63937d__p0.html"", ""e37dd7a5-2059-4f29-a18a-5d378a63937d__p1.html"", ""e37dd7a5-2059-4f29-a18a-5d378a63937d__p2.html"", ""e37dd7a5-2059-4f29-a18a-5d378a63937d__p3.html"", ""e37dd7a5-2059-4f29-a18a-5d378a63937d__p4.html""]"
152cd6c2-005f-4c8f-81ce-55fc7f13f477	finance	set	static	03/10/2024, 23:06:04 PT	what are the five types of financial markets?	five types of financial markets are: stock market, bond market, foreign exchange market (forex), money market, commodities market	[]	"[""152cd6c2-005f-4c8f-81ce-55fc7f13f477__p0.html"", ""152cd6c2-005f-4c8f-81ce-55fc7f13f477__p1.html"", ""152cd6c2-005f-4c8f-81ce-55fc7f13f477__p2.html"", ""152cd6c2-005f-4c8f-81ce-55fc7f13f477__p3.html"", ""152cd6c2-005f-4c8f-81ce-55fc7f13f477__p4.html""]"
f49fa8b0-d0e3-42a0-ac24-fadedc1afb24	sports	simple_w_condition	fast-changing	03/15/2024, 15:52:39 PT	against whom will alavés be playing in their next game in esp-la liga?	athletic club	[]	"[""f49fa8b0-d0e3-42a0-ac24-fadedc1afb24__p0.html"", ""f49fa8b0-d0e3-42a0-ac24-fadedc1afb24__p1.html"", ""f49fa8b0-d0e3-42a0-ac24-fadedc1afb24__p2.html"", ""f49fa8b0-d0e3-42a0-ac24-fadedc1afb24__p3.html"", ""f49fa8b0-d0e3-42a0-ac24-fadedc1afb24__p4.html""]"
90f91bf5-ecc1-4942-8d11-df359894e49a	finance	simple	real-time	02/28/2024, 08:17:40 PT	on average, what was the daily high stock price of xpev over the past week?	$9.51	[]	"[""90f91bf5-ecc1-4942-8d11-df359894e49a__p1.html"", ""90f91bf5-ecc1-4942-8d11-df359894e49a__p2.html"", ""90f91bf5-ecc1-4942-8d11-df359894e49a__p3.html"", ""90f91bf5-ecc1-4942-8d11-df359894e49a__p4.html""]"
11007b4c-7458-4a66-9bb3-86e70fa49fa9	open	comparison	slow-changing	03/13/2024, 08:12:52 PT	who has been in more stage productions, idris elba or denzel washington?	"denzel washington has been in more stage productions than idris elba , with his roles in plays like ""fences"" and ""a raisin in the sun"", while elba has primarily focused on film and tv roles, with only a few stage appearances in plays like ""hamlet"" and ""the wire""."	[]	"[""11007b4c-7458-4a66-9bb3-86e70fa49fa9__p0.html"", ""11007b4c-7458-4a66-9bb3-86e70fa49fa9__p1.html"", ""11007b4c-7458-4a66-9bb3-86e70fa49fa9__p2.html"", ""11007b4c-7458-4a66-9bb3-86e70fa49fa9__p3.html"", ""11007b4c-7458-4a66-9bb3-86e70fa49fa9__p4.html""]"
74fedf93-6e4e-4229-a83e-74b7ee75f24d	sports	aggregation	static	03/15/2024, 16:38:29 PT	how many total games did utah jazz win during 2021?	84	[]	"[""74fedf93-6e4e-4229-a83e-74b7ee75f24d__p0.html"", ""74fedf93-6e4e-4229-a83e-74b7ee75f24d__p1.html"", ""74fedf93-6e4e-4229-a83e-74b7ee75f24d__p2.html"", ""74fedf93-6e4e-4229-a83e-74b7ee75f24d__p3.html"", ""74fedf93-6e4e-4229-a83e-74b7ee75f24d__p4.html""]"
ca01c6d1-da8a-4c56-a511-53020380cb5a	movie	simple	static	03/19/2024, 23:49:18 PT	what movie's visual effects were considered the most impressive by the academy in 2006, winning the coveted best visual effects award?	king kong	[]	"[""ca01c6d1-da8a-4c56-a511-53020380cb5a__p0.html"", ""ca01c6d1-da8a-4c56-a511-53020380cb5a__p1.html"", ""ca01c6d1-da8a-4c56-a511-53020380cb5a__p2.html"", ""ca01c6d1-da8a-4c56-a511-53020380cb5a__p3.html"", ""ca01c6d1-da8a-4c56-a511-53020380cb5a__p4.html""]"
aa29b165-d6ac-423b-88a2-7a6ec06e0273	sports	simple_w_condition	fast-changing	03/15/2024, 15:43:41 PT	what was the goal tally for metz in their most recent game in fra-ligue 1?	1	[]	"[""aa29b165-d6ac-423b-88a2-7a6ec06e0273__p0.html"", ""aa29b165-d6ac-423b-88a2-7a6ec06e0273__p1.html"", ""aa29b165-d6ac-423b-88a2-7a6ec06e0273__p2.html"", ""aa29b165-d6ac-423b-88a2-7a6ec06e0273__p3.html"", ""aa29b165-d6ac-423b-88a2-7a6ec06e0273__p4.html""]"
688ce190-86a9-4e4f-9028-e1f1b268d6c9	movie	simple	static	03/12/2024, 12:26:56 PT	"who played the role of hermione granger in the ""harry potter"" film series?"	emma watson	[]	"[""688ce190-86a9-4e4f-9028-e1f1b268d6c9__p0.html"", ""688ce190-86a9-4e4f-9028-e1f1b268d6c9__p1.html"", ""688ce190-86a9-4e4f-9028-e1f1b268d6c9__p2.html"", ""688ce190-86a9-4e4f-9028-e1f1b268d6c9__p3.html"", ""688ce190-86a9-4e4f-9028-e1f1b268d6c9__p4.html""]"
53bd6bad-26e3-4a0c-ad86-729ab5cc9f7f	music	comparison	slow-changing	03/13/2024, 09:45:33 PT	who has had more number one hits on the us billboard hot dance/electronic songs chart, calvin harris or the chainsmokers?	the chainsmokers has had more number one hits on the us billboard hot dance/electronic songs chart than calvin harris, with 6 number one hits compared to calvin harris' 4.	[]	"[""53bd6bad-26e3-4a0c-ad86-729ab5cc9f7f__p0.html"", ""53bd6bad-26e3-4a0c-ad86-729ab5cc9f7f__p1.html"", ""53bd6bad-26e3-4a0c-ad86-729ab5cc9f7f__p2.html"", ""53bd6bad-26e3-4a0c-ad86-729ab5cc9f7f__p3.html"", ""53bd6bad-26e3-4a0c-ad86-729ab5cc9f7f__p4.html""]"
049ab05b-fd1a-42a0-b749-38eeedb0ac72	finance	simple	fast-changing	02/28/2024, 07:35:48 PT	what's the open price for intellicheck today?	$1.75	[]	"[""049ab05b-fd1a-42a0-b749-38eeedb0ac72__p0.html"", ""049ab05b-fd1a-42a0-b749-38eeedb0ac72__p1.html"", ""049ab05b-fd1a-42a0-b749-38eeedb0ac72__p2.html"", ""049ab05b-fd1a-42a0-b749-38eeedb0ac72__p3.html"", ""049ab05b-fd1a-42a0-b749-38eeedb0ac72__p4.html""]"
1a461bda-bc55-44ba-9318-3265088d0719	finance	multi-hop	fast-changing	03/13/2024, 09:07:10 PT	which company in the nasdaq 100 index has the highest ratio of green energy usage?	the company with the highest percentage of renewable energy usage in the nasdaq 100 index is google (alphabet), with over 106% of its total power usage coming from green energy.	[]	"[""1a461bda-bc55-44ba-9318-3265088d0719__p0.html"", ""1a461bda-bc55-44ba-9318-3265088d0719__p1.html"", ""1a461bda-bc55-44ba-9318-3265088d0719__p2.html"", ""1a461bda-bc55-44ba-9318-3265088d0719__p3.html"", ""1a461bda-bc55-44ba-9318-3265088d0719__p4.html""]"
f6ec3079-f18e-4360-bee2-e60bff63df8e	movie	simple	static	03/19/2024, 23:43:55 PT	what was the date twists in the cord (or) … other extensions of the telephone was released for public view?	1994-01-01	"[""1994""]"	"[""f6ec3079-f18e-4360-bee2-e60bff63df8e__p1.html"", ""f6ec3079-f18e-4360-bee2-e60bff63df8e__p2.html"", ""f6ec3079-f18e-4360-bee2-e60bff63df8e__p3.html"", ""f6ec3079-f18e-4360-bee2-e60bff63df8e__p4.html""]"
3183f25b-f868-4352-b605-9158829561d1	sports	set	slow-changing	03/10/2024, 21:46:44 PT	what nfl teams have never made the super bowl?	browns, lions, jaguars, texans	[]	"[""3183f25b-f868-4352-b605-9158829561d1__p0.html"", ""3183f25b-f868-4352-b605-9158829561d1__p1.html"", ""3183f25b-f868-4352-b605-9158829561d1__p2.html"", ""3183f25b-f868-4352-b605-9158829561d1__p3.html"", ""3183f25b-f868-4352-b605-9158829561d1__p4.html""]"
a00bb355-d094-41df-a1de-2514e36c5f6e	music	simple_w_condition	static	03/10/2024, 23:21:53 PT	how many appearances did gloria estefan make in the superbowl by 2024?	the artist gloria estefan had a total of three superbowl appearances.	[]	"[""a00bb355-d094-41df-a1de-2514e36c5f6e__p0.html"", ""a00bb355-d094-41df-a1de-2514e36c5f6e__p1.html"", ""a00bb355-d094-41df-a1de-2514e36c5f6e__p2.html"", ""a00bb355-d094-41df-a1de-2514e36c5f6e__p3.html"", ""a00bb355-d094-41df-a1de-2514e36c5f6e__p4.html""]"
8fd50ea1-a7fe-4eb3-a83b-a35adc7b20fc	open	simple	static	03/12/2024, 12:21:53 PT	what's the name of gordon ramsay's restaurant in at caesars?	gordon ramsay hell’s kitchen	"[""gordon ramsay pub & grill"", ""gordon ramsay pub & grill, gordon ramsay hell’s kitchen""]"	"[""8fd50ea1-a7fe-4eb3-a83b-a35adc7b20fc__p0.html"", ""8fd50ea1-a7fe-4eb3-a83b-a35adc7b20fc__p1.html"", ""8fd50ea1-a7fe-4eb3-a83b-a35adc7b20fc__p2.html"", ""8fd50ea1-a7fe-4eb3-a83b-a35adc7b20fc__p3.html"", ""8fd50ea1-a7fe-4eb3-a83b-a35adc7b20fc__p4.html""]"
aa9438c7-a3a3-43b6-8c31-77b9629796cb	finance	simple	real-time	02/28/2024, 08:05:20 PT	what's the trading volume of mgrm on the last trading day?	27100	[]	"[""aa9438c7-a3a3-43b6-8c31-77b9629796cb__p0.html"", ""aa9438c7-a3a3-43b6-8c31-77b9629796cb__p1.html"", ""aa9438c7-a3a3-43b6-8c31-77b9629796cb__p2.html"", ""aa9438c7-a3a3-43b6-8c31-77b9629796cb__p3.html"", ""aa9438c7-a3a3-43b6-8c31-77b9629796cb__p4.html""]"
33d82fdc-836c-4e26-b78a-94a266627e05	movie	false_premise	static	03/10/2024, 23:40:02 PT	which academy awards category did the color purple win?	invalid question	[]	"[""33d82fdc-836c-4e26-b78a-94a266627e05__p0.html"", ""33d82fdc-836c-4e26-b78a-94a266627e05__p1.html"", ""33d82fdc-836c-4e26-b78a-94a266627e05__p4.html""]"
a4a61102-09a7-479c-a369-46cd76ed33df	music	simple_w_condition	static	03/21/2024, 23:35:14 PT	can you tell me how many grammies were won by arlo guthrie until 60th grammy (2017)?	1	[]	"[""a4a61102-09a7-479c-a369-46cd76ed33df__p0.html"", ""a4a61102-09a7-479c-a369-46cd76ed33df__p1.html"", ""a4a61102-09a7-479c-a369-46cd76ed33df__p2.html"", ""a4a61102-09a7-479c-a369-46cd76ed33df__p3.html"", ""a4a61102-09a7-479c-a369-46cd76ed33df__p4.html""]"
aa615125-42c2-4159-8b9f-f41ec7ec596e	movie	comparison	static	03/05/2024, 23:30:25 PT	which movie cost more to create, star wars: new hope or avengers: endgame?	avengers: endgame has one of the highest production costs at $356 million while star wars: new hope had a production cost of $11 million.	[]	"[""aa615125-42c2-4159-8b9f-f41ec7ec596e__p0.html"", ""aa615125-42c2-4159-8b9f-f41ec7ec596e__p2.html""]"
13ea1049-2593-4f93-a46e-89dc336f1e91	open	multi-hop	static	02/28/2024, 10:06:38 PT	where did the lead designer of fortran get his m.s. from?	columbia university	[]	"[""13ea1049-2593-4f93-a46e-89dc336f1e91__p0.html"", ""13ea1049-2593-4f93-a46e-89dc336f1e91__p1.html"", ""13ea1049-2593-4f93-a46e-89dc336f1e91__p2.html"", ""13ea1049-2593-4f93-a46e-89dc336f1e91__p3.html"", ""13ea1049-2593-4f93-a46e-89dc336f1e91__p4.html""]"
