interaction_id	domain	question_type	static_or_dynamic	query_time	query	answer	alt_ans	page_files
bcc88678-d327-4792-b6f5-bb7efc33e2c6	open	multi-hop	static	02/28/2024, 10:35:54 PT	if i were to visit the capital of hawaii, how high up would i be?	5 m	"[""0 to 1220 m""]"	"[""bcc88678-d327-4792-b6f5-bb7efc33e2c6__p0.html"", ""bcc88678-d327-4792-b6f5-bb7efc33e2c6__p1.html"", ""bcc88678-d327-4792-b6f5-bb7efc33e2c6__p2.html"", ""bcc88678-d327-4792-b6f5-bb7efc33e2c6__p3.html"", ""bcc88678-d327-4792-b6f5-bb7efc33e2c6__p4.html""]"
3232aa24-337a-49b8-9319-c7cfa6cda344	finance	simple_w_condition	static	03/13/2024, 08:47:09 PT	what was the total value of all initial public offerings in the americas for the materials sector in 2022?	the total value of all ipos in the americas for the materials sector was $300 million in 2022.	[]	"[""3232aa24-337a-49b8-9319-c7cfa6cda344__p0.html"", ""3232aa24-337a-49b8-9319-c7cfa6cda344__p1.html"", ""3232aa24-337a-49b8-9319-c7cfa6cda344__p2.html"", ""3232aa24-337a-49b8-9319-c7cfa6cda344__p3.html"", ""3232aa24-337a-49b8-9319-c7cfa6cda344__p4.html""]"
2b1f918b-4cf0-434a-97b7-85a520c98e08	open	multi-hop	static	02/26/2024, 23:52:19 PT	how big is the biggest state in the us?	the biggest state in the us, alaska, is about 665,384 square miles big.	[]	"[""2b1f918b-4cf0-434a-97b7-85a520c98e08__p0.html"", ""2b1f918b-4cf0-434a-97b7-85a520c98e08__p1.html"", ""2b1f918b-4cf0-434a-97b7-85a520c98e08__p2.html"", ""2b1f918b-4cf0-434a-97b7-85a520c98e08__p3.html"", ""2b1f918b-4cf0-434a-97b7-85a520c98e08__p4.html""]"
32754986-c821-46b3-88e2-7834d77a8479	movie	simple	static	03/19/2024, 23:17:54 PT	who was the director of seven psychopaths?	martin mcdonagh	[]	"[""32754986-c821-46b3-88e2-7834d77a8479__p0.html"", ""32754986-c821-46b3-88e2-7834d77a8479__p1.html"", ""32754986-c821-46b3-88e2-7834d77a8479__p2.html"", ""32754986-c821-46b3-88e2-7834d77a8479__p3.html"", ""32754986-c821-46b3-88e2-7834d77a8479__p4.html""]"
d5e6eeb0-103d-4917-8be8-5b8e82d30ae4	open	post-processing	slow-changing	03/10/2024, 21:34:45 PT	how many daughters do ryan reynolds and blake have?	four	[]	"[""d5e6eeb0-103d-4917-8be8-5b8e82d30ae4__p0.html"", ""d5e6eeb0-103d-4917-8be8-5b8e82d30ae4__p1.html"", ""d5e6eeb0-103d-4917-8be8-5b8e82d30ae4__p2.html"", ""d5e6eeb0-103d-4917-8be8-5b8e82d30ae4__p3.html"", ""d5e6eeb0-103d-4917-8be8-5b8e82d30ae4__p4.html""]"
5f036fd5-8a69-4290-88c8-1523f5f01034	sports	false_premise	fast-changing	03/13/2024, 09:30:20 PT	how many times has venus williams won the french open?	invalid question	[0]	"[""5f036fd5-8a69-4290-88c8-1523f5f01034__p0.html"", ""5f036fd5-8a69-4290-88c8-1523f5f01034__p1.html"", ""5f036fd5-8a69-4290-88c8-1523f5f01034__p2.html"", ""5f036fd5-8a69-4290-88c8-1523f5f01034__p3.html"", ""5f036fd5-8a69-4290-88c8-1523f5f01034__p4.html""]"
751565af-f2db-4db0-9a1f-2582f1603b22	sports	set	static	03/10/2024, 23:17:29 PT	which teams reached the final four in 2023?	uconn huskies, san diego state aztecs, florida atlantic owls, miami hurricanes	[]	"[""751565af-f2db-4db0-9a1f-2582f1603b22__p0.html"", ""751565af-f2db-4db0-9a1f-2582f1603b22__p1.html"", ""751565af-f2db-4db0-9a1f-2582f1603b22__p2.html"", ""751565af-f2db-4db0-9a1f-2582f1603b22__p3.html"", ""751565af-f2db-4db0-9a1f-2582f1603b22__p4.html""]"
f660d8f0-6c7c-4db2-b997-1c31816dbe46	open	false_premise	static	03/10/2024, 22:57:11 PT	how long has dwayne johnson been married to shakira?	invalid question	[]	"[""f660d8f0-6c7c-4db2-b997-1c31816dbe46__p0.html"", ""f660d8f0-6c7c-4db2-b997-1c31816dbe46__p1.html"", ""f660d8f0-6c7c-4db2-b997-1c31816dbe46__p2.html"", ""f660d8f0-6c7c-4db2-b997-1c31816dbe46__p3.html"", ""f660d8f0-6c7c-4db2-b997-1c31816dbe46__p4.html""]"
8ac3b4fd-ef94-46fb-bd7b-e7716e9b2c9e	open	comparison	slow-changing	03/10/2024, 21:33:44 PT	who has appeared in more movies, samuel l. jackson or morgan freeman?	samuel l. jackson	[]	"[""8ac3b4fd-ef94-46fb-bd7b-e7716e9b2c9e__p0.html"", ""8ac3b4fd-ef94-46fb-bd7b-e7716e9b2c9e__p1.html"", ""8ac3b4fd-ef94-46fb-bd7b-e7716e9b2c9e__p2.html"", ""8ac3b4fd-ef94-46fb-bd7b-e7716e9b2c9e__p3.html"", ""8ac3b4fd-ef94-46fb-bd7b-e7716e9b2c9e__p4.html""]"
12ecfd39-1425-4957-9c86-321581048ef2	open	simple	slow-changing	03/12/2024, 12:19:46 PT	who is the host of jeopardy?	ken jennings	[]	"[""12ecfd39-1425-4957-9c86-321581048ef2__p0.html"", ""12ecfd39-1425-4957-9c86-321581048ef2__p1.html"", ""12ecfd39-1425-4957-9c86-321581048ef2__p2.html"", ""12ecfd39-1425-4957-9c86-321581048ef2__p3.html"", ""12ecfd39-1425-4957-9c86-321581048ef2__p4.html""]"
9e1e6f9f-8eef-466d-8ff4-9eb9f93af621	finance	false_premise	static	03/13/2024, 09:02:07 PT	which five companies have been able to maintain a consistent return on investment (roi) of 50% or higher without any decrease in stock price?	invalid question	[]	"[""9e1e6f9f-8eef-466d-8ff4-9eb9f93af621__p0.html"", ""9e1e6f9f-8eef-466d-8ff4-9eb9f93af621__p1.html"", ""9e1e6f9f-8eef-466d-8ff4-9eb9f93af621__p2.html"", ""9e1e6f9f-8eef-466d-8ff4-9eb9f93af621__p3.html"", ""9e1e6f9f-8eef-466d-8ff4-9eb9f93af621__p4.html""]"
cc6e62de-70b0-437a-8887-3c435315f876	music	simple	static	03/21/2024, 23:43:48 PT	can you name the members of the the bastard fairies group for me?	robin davey, yellow thunder woman	[]	"[""cc6e62de-70b0-437a-8887-3c435315f876__p0.html"", ""cc6e62de-70b0-437a-8887-3c435315f876__p1.html"", ""cc6e62de-70b0-437a-8887-3c435315f876__p2.html"", ""cc6e62de-70b0-437a-8887-3c435315f876__p3.html"", ""cc6e62de-70b0-437a-8887-3c435315f876__p4.html""]"
5007fea5-84da-4362-b24e-1217e7dca0b6	finance	aggregation	slow-changing	02/28/2024, 07:38:05 PT	what was the total number of shares traded for special opportunities fund during the first week of february?	93600	[]	"[""5007fea5-84da-4362-b24e-1217e7dca0b6__p0.html"", ""5007fea5-84da-4362-b24e-1217e7dca0b6__p1.html"", ""5007fea5-84da-4362-b24e-1217e7dca0b6__p2.html"", ""5007fea5-84da-4362-b24e-1217e7dca0b6__p3.html"", ""5007fea5-84da-4362-b24e-1217e7dca0b6__p4.html""]"
f061a4e2-05d9-40ef-b921-12d972ea57e5	finance	comparison	fast-changing	02/23/2024, 15:00:21 PT	which company can i buy more shares with 1000 dollars based on yesterday's closing price, nim or  evv?	nim	[]	"[""f061a4e2-05d9-40ef-b921-12d972ea57e5__p0.html"", ""f061a4e2-05d9-40ef-b921-12d972ea57e5__p1.html"", ""f061a4e2-05d9-40ef-b921-12d972ea57e5__p2.html"", ""f061a4e2-05d9-40ef-b921-12d972ea57e5__p3.html"", ""f061a4e2-05d9-40ef-b921-12d972ea57e5__p4.html""]"
3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23	music	false_premise	static	03/21/2024, 23:38:19 PT	give me the date that arlo guthrie won the grammy for best new artist award.	invalid question	[]	"[""3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23__p0.html"", ""3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23__p1.html"", ""3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23__p2.html"", ""3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23__p3.html"", ""3f1a59cf-d7a6-4bbc-a730-5bfdd47b5b23__p4.html""]"
c6bb3372-bf98-4ace-abb8-c1e4de37234a	sports	simple_w_condition	static	03/10/2024, 21:42:46 PT	how many races did max verstappen win in 2023?	19	[]	"[""c6bb3372-bf98-4ace-abb8-c1e4de37234a__p0.html"", ""c6bb3372-bf98-4ace-abb8-c1e4de37234a__p1.html"", ""c6bb3372-bf98-4ace-abb8-c1e4de37234a__p2.html"", ""c6bb3372-bf98-4ace-abb8-c1e4de37234a__p3.html"", ""c6bb3372-bf98-4ace-abb8-c1e4de37234a__p4.html""]"
c0b05185-708e-4866-97b6-502e9e7d81cb	finance	post-processing	static	03/10/2024, 23:09:11 PT	what is my effective tax rate if i paid $14,625 in taxes with a $100,000 income?	14.63%	[]	"[""c0b05185-708e-4866-97b6-502e9e7d81cb__p0.html"", ""c0b05185-708e-4866-97b6-502e9e7d81cb__p1.html"", ""c0b05185-708e-4866-97b6-502e9e7d81cb__p2.html"", ""c0b05185-708e-4866-97b6-502e9e7d81cb__p3.html"", ""c0b05185-708e-4866-97b6-502e9e7d81cb__p4.html""]"
9b18d96b-eb36-41d4-93bf-5bc3a9ee50cb	open	set	static	02/26/2024, 23:48:03 PT	what are the 3 biggest lakes in new york?	the 3 biggest lakes in new york are lake erie, lake ontario and lake champlain.	[]	"[""9b18d96b-eb36-41d4-93bf-5bc3a9ee50cb__p0.html"", ""9b18d96b-eb36-41d4-93bf-5bc3a9ee50cb__p1.html"", ""9b18d96b-eb36-41d4-93bf-5bc3a9ee50cb__p2.html"", ""9b18d96b-eb36-41d4-93bf-5bc3a9ee50cb__p3.html"", ""9b18d96b-eb36-41d4-93bf-5bc3a9ee50cb__p4.html""]"
3472d7a6-0360-402f-96cd-64a3006e1572	music	post-processing	static	03/10/2024, 23:30:03 PT	"what percentage of the year was ""black beatles"" the number one song on the billboard 100 in 2016?"	~12% of the year	[]	"[""3472d7a6-0360-402f-96cd-64a3006e1572__p0.html"", ""3472d7a6-0360-402f-96cd-64a3006e1572__p1.html"", ""3472d7a6-0360-402f-96cd-64a3006e1572__p2.html"", ""3472d7a6-0360-402f-96cd-64a3006e1572__p3.html"", ""3472d7a6-0360-402f-96cd-64a3006e1572__p4.html""]"
616089dc-bcd2-40c0-a0d9-fa57bcfd2cec	movie	simple	static	03/19/2024, 23:51:21 PT	in 2007, which movie was distinguished for its visual effects at the oscars?	pirates of the caribbean: dead man's chest	[]	"[""616089dc-bcd2-40c0-a0d9-fa57bcfd2cec__p0.html"", ""616089dc-bcd2-40c0-a0d9-fa57bcfd2cec__p1.html"", ""616089dc-bcd2-40c0-a0d9-fa57bcfd2cec__p3.html""]"
4a860c78-e43a-45b7-8c93-b58420c351aa	finance	simple	real-time	02/28/2024, 08:11:28 PT	can you tell me the closing price for pev from yesterday?	$0.90	[]	"[""4a860c78-e43a-45b7-8c93-b58420c351aa__p0.html"", ""4a860c78-e43a-45b7-8c93-b58420c351aa__p1.html"", ""4a860c78-e43a-45b7-8c93-b58420c351aa__p2.html"", ""4a860c78-e43a-45b7-8c93-b58420c351aa__p3.html"", ""4a860c78-e43a-45b7-8c93-b58420c351aa__p4.html""]"
d23790bf-4b54-4e44-a2b6-08b7fd624b1e	finance	set	slow-changing	03/05/2024, 23:14:44 PT	what are the three companies in the dow jones that bring in the most revenue?	walmart, apple, unitedhealth	[]	"[""d23790bf-4b54-4e44-a2b6-08b7fd624b1e__p0.html"", ""d23790bf-4b54-4e44-a2b6-08b7fd624b1e__p1.html"", ""d23790bf-4b54-4e44-a2b6-08b7fd624b1e__p2.html"", ""d23790bf-4b54-4e44-a2b6-08b7fd624b1e__p3.html"", ""d23790bf-4b54-4e44-a2b6-08b7fd624b1e__p4.html""]"
132cb216-fa22-4b09-a769-a82d8b43ad58	finance	false_premise	fast-changing	03/13/2024, 09:01:08 PT	which five dow jones companies have a debt-to-equity ratio of less than 0.1?	invalid question	[]	"[""132cb216-fa22-4b09-a769-a82d8b43ad58__p0.html"", ""132cb216-fa22-4b09-a769-a82d8b43ad58__p1.html"", ""132cb216-fa22-4b09-a769-a82d8b43ad58__p2.html"", ""132cb216-fa22-4b09-a769-a82d8b43ad58__p3.html"", ""132cb216-fa22-4b09-a769-a82d8b43ad58__p4.html""]"
d660a07b-c598-4be9-bb31-98a7d4794bd9	movie	simple	static	03/19/2024, 23:34:54 PT	which movie was recognized with the best animated feature film oscar in 2008, can you name it?	ratatouille	[]	"[""d660a07b-c598-4be9-bb31-98a7d4794bd9__p0.html"", ""d660a07b-c598-4be9-bb31-98a7d4794bd9__p1.html"", ""d660a07b-c598-4be9-bb31-98a7d4794bd9__p2.html"", ""d660a07b-c598-4be9-bb31-98a7d4794bd9__p3.html"", ""d660a07b-c598-4be9-bb31-98a7d4794bd9__p4.html""]"
95395d91-4c20-42d2-a83a-63cd7ceb9de0	finance	comparison	slow-changing	03/10/2024, 23:03:28 PT	which us company has the higher revenue, amazon or apple?	amazon	[]	"[""95395d91-4c20-42d2-a83a-63cd7ceb9de0__p0.html"", ""95395d91-4c20-42d2-a83a-63cd7ceb9de0__p1.html"", ""95395d91-4c20-42d2-a83a-63cd7ceb9de0__p2.html"", ""95395d91-4c20-42d2-a83a-63cd7ceb9de0__p3.html"", ""95395d91-4c20-42d2-a83a-63cd7ceb9de0__p4.html""]"
4ac4740a-9db5-4557-a39b-312afa9fdb48	movie	comparison	slow-changing	03/13/2024, 10:09:21 PT	which movie has a higher rotten tomatoes score, the dark knight or the shawshank redemption?	the shawshank redemption	[]	"[""4ac4740a-9db5-4557-a39b-312afa9fdb48__p0.html"", ""4ac4740a-9db5-4557-a39b-312afa9fdb48__p2.html""]"
f22f77fb-145f-49a9-8652-ec0f2a85b014	movie	simple	slow-changing	03/19/2024, 23:28:43 PT	what's the language that garbage: one mile high... live was released publicly in?	en	[]	"[""f22f77fb-145f-49a9-8652-ec0f2a85b014__p0.html"", ""f22f77fb-145f-49a9-8652-ec0f2a85b014__p1.html"", ""f22f77fb-145f-49a9-8652-ec0f2a85b014__p2.html"", ""f22f77fb-145f-49a9-8652-ec0f2a85b014__p3.html"", ""f22f77fb-145f-49a9-8652-ec0f2a85b014__p4.html""]"
0c3ecaaa-0d0f-43ed-8fa6-f43b9fb48a80	movie	false_premise	static	03/13/2024, 10:35:07 PT	what year did ben-hur win the most academy awards in a single year, including best picture, best director, and best actress?	invalid question	[]	"[""0c3ecaaa-0d0f-43ed-8fa6-f43b9fb48a80__p0.html"", ""0c3ecaaa-0d0f-43ed-8fa6-f43b9fb48a80__p1.html"", ""0c3ecaaa-0d0f-43ed-8fa6-f43b9fb48a80__p2.html"", ""0c3ecaaa-0d0f-43ed-8fa6-f43b9fb48a80__p3.html"", ""0c3ecaaa-0d0f-43ed-8fa6-f43b9fb48a80__p4.html""]"
a942b8ec-4d2a-4472-8f32-d137412d09cf	finance	simple	real-time	02/28/2024, 08:01:08 PT	what was the open price of pavs last friday?	$2.31	[]	"[""a942b8ec-4d2a-4472-8f32-d137412d09cf__p0.html"", ""a942b8ec-4d2a-4472-8f32-d137412d09cf__p1.html"", ""a942b8ec-4d2a-4472-8f32-d137412d09cf__p2.html"", ""a942b8ec-4d2a-4472-8f32-d137412d09cf__p3.html"", ""a942b8ec-4d2a-4472-8f32-d137412d09cf__p4.html""]"
61ad5e0f-7b5f-4995-80af-5fef9e7eb054	movie	simple	slow-changing	03/19/2024, 23:29:10 PT	was there an original language kylie minogue: a kylie christmas live at the royal albert hall came in?	en	[]	"[""61ad5e0f-7b5f-4995-80af-5fef9e7eb054__p0.html"", ""61ad5e0f-7b5f-4995-80af-5fef9e7eb054__p1.html"", ""61ad5e0f-7b5f-4995-80af-5fef9e7eb054__p2.html"", ""61ad5e0f-7b5f-4995-80af-5fef9e7eb054__p3.html"", ""61ad5e0f-7b5f-4995-80af-5fef9e7eb054__p4.html""]"
1eee38c3-5b90-46b5-b5cf-f1cb34677764	movie	simple	static	03/19/2024, 23:18:03 PT	who directed michael jackson: the life of an icon, can you tell me their name?	andrew eastel	[]	"[""1eee38c3-5b90-46b5-b5cf-f1cb34677764__p0.html"", ""1eee38c3-5b90-46b5-b5cf-f1cb34677764__p1.html"", ""1eee38c3-5b90-46b5-b5cf-f1cb34677764__p2.html"", ""1eee38c3-5b90-46b5-b5cf-f1cb34677764__p3.html"", ""1eee38c3-5b90-46b5-b5cf-f1cb34677764__p4.html""]"
e234a416-5e87-4884-af79-4d67737d3524	music	aggregation	slow-changing	03/13/2024, 09:50:37 PT	how many grammys has beyoncé won throughout her career?	beyoncé has won a total of 32 grammy awards.	[]	"[""e234a416-5e87-4884-af79-4d67737d3524__p0.html"", ""e234a416-5e87-4884-af79-4d67737d3524__p1.html"", ""e234a416-5e87-4884-af79-4d67737d3524__p2.html"", ""e234a416-5e87-4884-af79-4d67737d3524__p3.html"", ""e234a416-5e87-4884-af79-4d67737d3524__p4.html""]"
26c71ab4-7e91-4fca-9ee0-bf37112a60e0	sports	comparison	static	03/15/2024, 17:02:46 PT	in 2022, which team emerged as the winner more often: denver nuggets or atlanta hawks?	denver nuggets	[]	"[""26c71ab4-7e91-4fca-9ee0-bf37112a60e0__p0.html"", ""26c71ab4-7e91-4fca-9ee0-bf37112a60e0__p1.html"", ""26c71ab4-7e91-4fca-9ee0-bf37112a60e0__p2.html"", ""26c71ab4-7e91-4fca-9ee0-bf37112a60e0__p3.html"", ""26c71ab4-7e91-4fca-9ee0-bf37112a60e0__p4.html""]"
34f9ee14-e6ce-4268-8da6-87fa9c18a688	movie	set	slow-changing	03/17/2024, 17:17:15 PT	what are the top 5 highest earning movies that mark wahlberg starred in?	the top 5 highest erning movies mark wahlberg has starred in are: three kings, boogie nights, the departed, the fighter, and deepwater horizon.	[]	"[""34f9ee14-e6ce-4268-8da6-87fa9c18a688__p0.html"", ""34f9ee14-e6ce-4268-8da6-87fa9c18a688__p1.html"", ""34f9ee14-e6ce-4268-8da6-87fa9c18a688__p2.html"", ""34f9ee14-e6ce-4268-8da6-87fa9c18a688__p3.html"", ""34f9ee14-e6ce-4268-8da6-87fa9c18a688__p4.html""]"
654368cd-1725-482a-8e42-7e6cf2d5bb3a	sports	simple_w_condition	fast-changing	03/15/2024, 15:53:36 PT	do you know who le havre will be facing in their next game in fra-ligue 1?	clermont foot	[]	"[""654368cd-1725-482a-8e42-7e6cf2d5bb3a__p0.html"", ""654368cd-1725-482a-8e42-7e6cf2d5bb3a__p1.html"", ""654368cd-1725-482a-8e42-7e6cf2d5bb3a__p2.html"", ""654368cd-1725-482a-8e42-7e6cf2d5bb3a__p3.html"", ""654368cd-1725-482a-8e42-7e6cf2d5bb3a__p4.html""]"
a99f8520-87cf-4e64-aa92-c60bcb36a12e	music	simple_w_condition	static	03/13/2024, 09:49:01 PT	"what album did maroon five release in 2010, which included the songs ""moves like jagger"" and ""misery""?"	"maroon five released the album ""hands all over"" in 2010, which included the songs ""moves like jagger"" and ""misery""."	[]	"[""a99f8520-87cf-4e64-aa92-c60bcb36a12e__p0.html"", ""a99f8520-87cf-4e64-aa92-c60bcb36a12e__p1.html"", ""a99f8520-87cf-4e64-aa92-c60bcb36a12e__p2.html"", ""a99f8520-87cf-4e64-aa92-c60bcb36a12e__p3.html"", ""a99f8520-87cf-4e64-aa92-c60bcb36a12e__p4.html""]"
73650504-3a36-4abc-8570-7b9b9c1bf8da	music	set	slow-changing	03/10/2024, 23:26:24 PT	what are the names of the albums that machine gun kelly has released?	lace up, general admission, bloom, hotel diablo, tickets to my downfall, and mainstream sellout	[]	"[""73650504-3a36-4abc-8570-7b9b9c1bf8da__p0.html"", ""73650504-3a36-4abc-8570-7b9b9c1bf8da__p1.html"", ""73650504-3a36-4abc-8570-7b9b9c1bf8da__p2.html"", ""73650504-3a36-4abc-8570-7b9b9c1bf8da__p3.html"", ""73650504-3a36-4abc-8570-7b9b9c1bf8da__p4.html""]"
eb367f82-8f2f-419f-9a92-aa915cc3430b	movie	simple	static	03/19/2024, 23:52:54 PT	what is the title of the film that recieved the academy award accolade for the best documentary feature film?	american dream	[]	"[""eb367f82-8f2f-419f-9a92-aa915cc3430b__p0.html"", ""eb367f82-8f2f-419f-9a92-aa915cc3430b__p1.html"", ""eb367f82-8f2f-419f-9a92-aa915cc3430b__p2.html"", ""eb367f82-8f2f-419f-9a92-aa915cc3430b__p3.html"", ""eb367f82-8f2f-419f-9a92-aa915cc3430b__p4.html""]"
c6efc503-b6cf-41b9-827e-e484d8395317	open	simple_w_condition	slow-changing	03/13/2024, 08:15:59 PT	how many times has chris hemsworth appeared in a tv show?	chris hemsworth has appeared in 12 different tv shows.	[]	"[""c6efc503-b6cf-41b9-827e-e484d8395317__p0.html"", ""c6efc503-b6cf-41b9-827e-e484d8395317__p1.html"", ""c6efc503-b6cf-41b9-827e-e484d8395317__p2.html"", ""c6efc503-b6cf-41b9-827e-e484d8395317__p3.html"", ""c6efc503-b6cf-41b9-827e-e484d8395317__p4.html""]"
161c77c9-4d61-4396-bbd5-29c386165710	music	aggregation	slow-changing	03/10/2024, 23:25:03 PT	how many grammy wins does beyoncé have in total?	beyoncé has won a total of 32 grammy awards.	[]	"[""161c77c9-4d61-4396-bbd5-29c386165710__p0.html"", ""161c77c9-4d61-4396-bbd5-29c386165710__p1.html"", ""161c77c9-4d61-4396-bbd5-29c386165710__p2.html"", ""161c77c9-4d61-4396-bbd5-29c386165710__p3.html"", ""161c77c9-4d61-4396-bbd5-29c386165710__p4.html""]"
8c17fc19-f436-45ab-bb67-b5a73c39cd41	movie	simple	static	03/12/2024, 12:27:37 PT	"how many countries was ""inception"" filmed in?"	6	[]	"[""8c17fc19-f436-45ab-bb67-b5a73c39cd41__p0.html"", ""8c17fc19-f436-45ab-bb67-b5a73c39cd41__p1.html"", ""8c17fc19-f436-45ab-bb67-b5a73c39cd41__p2.html"", ""8c17fc19-f436-45ab-bb67-b5a73c39cd41__p3.html"", ""8c17fc19-f436-45ab-bb67-b5a73c39cd41__p4.html""]"
9c098ef8-9c40-40a4-a616-c18f1f13f21d	finance	comparison	static	02/23/2024, 15:00:46 PT	which company's stock had a higher closing price on the last trading day of 2023, areb or tirx?	tirx	[]	"[""9c098ef8-9c40-40a4-a616-c18f1f13f21d__p0.html"", ""9c098ef8-9c40-40a4-a616-c18f1f13f21d__p1.html"", ""9c098ef8-9c40-40a4-a616-c18f1f13f21d__p2.html"", ""9c098ef8-9c40-40a4-a616-c18f1f13f21d__p3.html"", ""9c098ef8-9c40-40a4-a616-c18f1f13f21d__p4.html""]"
f8136dff-e229-457a-994b-20f3a6454522	finance	simple	real-time	02/28/2024, 08:28:24 PT	would you happen to know the price-to-earnings ratio for intc?	18.85	[]	"[""f8136dff-e229-457a-994b-20f3a6454522__p0.html"", ""f8136dff-e229-457a-994b-20f3a6454522__p1.html"", ""f8136dff-e229-457a-994b-20f3a6454522__p2.html"", ""f8136dff-e229-457a-994b-20f3a6454522__p3.html"", ""f8136dff-e229-457a-994b-20f3a6454522__p4.html""]"
3655f42b-4985-429b-b256-4465f7fdb5d5	music	multi-hop	fast-changing	03/10/2024, 23:32:04 PT	who is nicki minaj's latest diss track about?	"nicki minaj's song ""big foot"" is a diss track about megan thee stallion."	[]	"[""3655f42b-4985-429b-b256-4465f7fdb5d5__p0.html"", ""3655f42b-4985-429b-b256-4465f7fdb5d5__p1.html"", ""3655f42b-4985-429b-b256-4465f7fdb5d5__p2.html"", ""3655f42b-4985-429b-b256-4465f7fdb5d5__p3.html"", ""3655f42b-4985-429b-b256-4465f7fdb5d5__p4.html""]"
66bf1f61-ed99-4c87-a7ec-ac236656f597	finance	simple	slow-changing	02/28/2024, 07:39:40 PT	on how many days this week did adagene's stock price opened higher?	1	[]	"[""66bf1f61-ed99-4c87-a7ec-ac236656f597__p0.html"", ""66bf1f61-ed99-4c87-a7ec-ac236656f597__p1.html"", ""66bf1f61-ed99-4c87-a7ec-ac236656f597__p2.html"", ""66bf1f61-ed99-4c87-a7ec-ac236656f597__p3.html"", ""66bf1f61-ed99-4c87-a7ec-ac236656f597__p4.html""]"
2f16e9d7-d986-489a-8d83-97686a4f0634	open	set	static	02/28/2024, 10:35:38 PT	what are the area codes of denver?	303, 720, 983	[]	"[""2f16e9d7-d986-489a-8d83-97686a4f0634__p0.html"", ""2f16e9d7-d986-489a-8d83-97686a4f0634__p1.html"", ""2f16e9d7-d986-489a-8d83-97686a4f0634__p2.html"", ""2f16e9d7-d986-489a-8d83-97686a4f0634__p3.html"", ""2f16e9d7-d986-489a-8d83-97686a4f0634__p4.html""]"
9a174017-fe29-4160-a692-991ae05fb2d6	movie	simple	static	03/19/2024, 23:53:25 PT	what's the name of the movie that received the oscar for the best documentary feature film in 2001?	into the arms of strangers: stories of the kindertransport	[]	"[""9a174017-fe29-4160-a692-991ae05fb2d6__p0.html"", ""9a174017-fe29-4160-a692-991ae05fb2d6__p1.html"", ""9a174017-fe29-4160-a692-991ae05fb2d6__p2.html"", ""9a174017-fe29-4160-a692-991ae05fb2d6__p3.html"", ""9a174017-fe29-4160-a692-991ae05fb2d6__p4.html""]"
ac5eed9a-4646-4c92-830f-dc83da0252e0	sports	simple_w_condition	fast-changing	03/15/2024, 15:35:16 PT	what was the date of liverpool's final game in eng-premier league?	2024-03-10	[]	"[""ac5eed9a-4646-4c92-830f-dc83da0252e0__p0.html"", ""ac5eed9a-4646-4c92-830f-dc83da0252e0__p1.html"", ""ac5eed9a-4646-4c92-830f-dc83da0252e0__p2.html"", ""ac5eed9a-4646-4c92-830f-dc83da0252e0__p3.html"", ""ac5eed9a-4646-4c92-830f-dc83da0252e0__p4.html""]"
cb5fcbee-ecaf-4966-90e4-ba2d54eb2aa8	movie	simple	static	03/19/2024, 23:37:03 PT	what was the title of the movie that won the best animated feature film award at the oscars in 2020?	toy story 4	[]	"[""cb5fcbee-ecaf-4966-90e4-ba2d54eb2aa8__p0.html"", ""cb5fcbee-ecaf-4966-90e4-ba2d54eb2aa8__p1.html"", ""cb5fcbee-ecaf-4966-90e4-ba2d54eb2aa8__p2.html"", ""cb5fcbee-ecaf-4966-90e4-ba2d54eb2aa8__p3.html"", ""cb5fcbee-ecaf-4966-90e4-ba2d54eb2aa8__p4.html""]"
08ad6300-4bac-489d-a50d-78471e078b36	movie	simple	static	03/19/2024, 23:39:15 PT	for worldwide box office sales, what was touching the void?	13885802	[]	"[""08ad6300-4bac-489d-a50d-78471e078b36__p0.html"", ""08ad6300-4bac-489d-a50d-78471e078b36__p1.html"", ""08ad6300-4bac-489d-a50d-78471e078b36__p2.html"", ""08ad6300-4bac-489d-a50d-78471e078b36__p3.html"", ""08ad6300-4bac-489d-a50d-78471e078b36__p4.html""]"
d09d1ffb-e077-4cef-9b66-4f612851ed88	open	false_premise	static	03/11/2024, 05:25:29 PT	by how much are bears the fastest land mammal?	invalid question	[]	"[""d09d1ffb-e077-4cef-9b66-4f612851ed88__p0.html"", ""d09d1ffb-e077-4cef-9b66-4f612851ed88__p1.html"", ""d09d1ffb-e077-4cef-9b66-4f612851ed88__p2.html"", ""d09d1ffb-e077-4cef-9b66-4f612851ed88__p3.html"", ""d09d1ffb-e077-4cef-9b66-4f612851ed88__p4.html""]"
